Salary_men,Salary_woman,Age_men,Age_woman,Years_exp_men,Years_exp_woman
90000.0,185000.0,24.0,30.0,1.0,7.0
185000.0,140000.0,30.0,27.0,7.0,4.0
140000.0,196000.0,27.0,34.0,4.0,12.0
196000.0,110000.0,34.0,25.0,12.0,2.0
115000.0,190000.0,25.0,32.0,2.0,8.0
180000.0,180000.0,29.0,29.0,6.0,6.0
190000.0,160000.0,32.0,30.0,8.0,5.0
150000.0,198000.0,27.0,33.0,4.0,11.0
195000.0,90000.0,31.0,24.0,9.0,1.0
160000.0,195000.0,28.0,31.0,5.0,9.0
198000.0,160000.0,33.0,28.0,11.0,5.0
130000.0,150000.0,26.0,27.0,3.0,4.0
185000.0,130000.0,30.0,26.0,7.0,3.0
140000.0,180000.0,27.0,29.0,4.0,6.0
196000.0,190000.0,34.0,32.0,12.0,8.0
110000.0,198000.0,25.0,33.0,2.0,11.0
190000.0,110000.0,32.0,25.0,8.0,2.0
180000.0,185000.0,29.0,30.0,6.0,7.0
160000.0,140000.0,30.0,27.0,5.0,4.0
198000.0,196000.0,33.0,34.0,11.0,12.0
90000.0,195000.0,24.0,31.0,1.0,9.0
195000.0,160000.0,31.0,28.0,9.0,5.0
160000.0,130000.0,28.0,26.0,5.0,3.0
150000.0,180000.0,27.0,29.0,4.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
110000.0,110000.0,25.0,25.0,2.0,2.0
185000.0,185000.0,30.0,30.0,7.0,7.0
140000.0,195000.0,27.0,31.0,4.0,9.0
196000.0,160000.0,34.0,28.0,12.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,90000.0,24.0,23.0,1.0,1.0
140000.0,150000.0,27.0,27.0,4.0,4.0
110000.0,190000.0,25.0,32.0,2.0,8.0
185000.0,125000.0,30.0,24.0,7.0,3.0
195000.0,110000.0,31.0,25.0,9.0,2.0
160000.0,180000.0,28.0,31.0,5.0,7.0
130000.0,160000.0,26.0,28.0,3.0,5.0
180000.0,195000.0,29.0,33.0,6.0,10.0
190000.0,130000.0,32.0,26.0,8.0,3.0
198000.0,170000.0,33.0,30.0,11.0,6.0
90000.0,140000.0,24.0,27.0,1.0,4.0
140000.0,196000.0,27.0,34.0,4.0,11.0
90000.0,92000.0,23.0,23.0,1.0,1.0
150000.0,195000.0,27.0,32.0,4.0,9.0
190000.0,170000.0,32.0,29.0,8.0,6.0
125000.0,160000.0,24.0,30.0,3.0,5.0
110000.0,135000.0,25.0,26.0,2.0,3.0
180000.0,180000.0,31.0,31.0,7.0,6.0
160000.0,165000.0,28.0,28.0,5.0,5.0
195000.0,198000.0,33.0,33.0,10.0,11.0
130000.0,95000.0,26.0,24.0,3.0,1.0
170000.0,185000.0,30.0,30.0,6.0,7.0
140000.0,140000.0,27.0,27.0,4.0,4.0
196000.0,196000.0,34.0,34.0,11.0,12.0
92000.0,115000.0,23.0,25.0,1.0,2.0
195000.0,180000.0,32.0,29.0,9.0,6.0
170000.0,190000.0,29.0,32.0,6.0,8.0
160000.0,150000.0,30.0,27.0,5.0,4.0
135000.0,195000.0,26.0,31.0,3.0,9.0
180000.0,160000.0,31.0,28.0,6.0,5.0
165000.0,198000.0,28.0,33.0,5.0,11.0
198000.0,130000.0,33.0,26.0,11.0,3.0
95000.0,185000.0,24.0,30.0,1.0,7.0
185000.0,140000.0,30.0,27.0,7.0,4.0
140000.0,196000.0,27.0,34.0,4.0,12.0
196000.0,110000.0,34.0,25.0,12.0,2.0
115000.0,190000.0,25.0,32.0,2.0,8.0
180000.0,180000.0,29.0,29.0,6.0,6.0
190000.0,160000.0,32.0,30.0,8.0,5.0
150000.0,198000.0,27.0,33.0,4.0,11.0
195000.0,90000.0,31.0,24.0,9.0,1.0
160000.0,195000.0,28.0,31.0,5.0,9.0
198000.0,160000.0,33.0,28.0,11.0,5.0
130000.0,150000.0,26.0,27.0,3.0,4.0
185000.0,130000.0,30.0,26.0,7.0,3.0
140000.0,180000.0,27.0,29.0,4.0,6.0
196000.0,190000.0,34.0,32.0,12.0,8.0
110000.0,198000.0,25.0,33.0,2.0,11.0
190000.0,110000.0,32.0,25.0,8.0,2.0
180000.0,185000.0,29.0,30.0,6.0,7.0
160000.0,140000.0,30.0,27.0,5.0,4.0
198000.0,196000.0,33.0,34.0,11.0,12.0
90000.0,195000.0,24.0,31.0,1.0,9.0
195000.0,160000.0,31.0,28.0,9.0,5.0
160000.0,130000.0,28.0,26.0,5.0,3.0
150000.0,180000.0,27.0,29.0,4.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
110000.0,110000.0,25.0,25.0,2.0,2.0
185000.0,185000.0,30.0,30.0,7.0,7.0
140000.0,195000.0,27.0,31.0,4.0,9.0
196000.0,160000.0,34.0,28.0,12.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,135000.0,31.0,25.0,9.0,3.0
160000.0,190000.0,28.0,32.0,5.0,8.0
130000.0,180000.0,26.0,29.0,3.0,6.0
180000.0,160000.0,29.0,30.0,6.0,5.0
190000.0,95000.0,32.0,24.0,8.0,1.0
198000.0,196000.0,33.0,33.0,11.0,11.0
90000.0,140000.0,24.0,27.0,1.0,4.0
140000.0,130000.0,27.0,26.0,4.0,3.0
110000.0,185000.0,25.0,30.0,2.0,7.0
185000.0,195000.0,30.0,31.0,7.0,9.0
195000.0,160000.0,31.0,28.0,9.0,5.0
160000.0,130000.0,28.0,26.0,5.0,3.0
135000.0,185000.0,25.0,30.0,3.0,7.0
190000.0,150000.0,32.0,27.0,8.0,4.0
180000.0,90000.0,29.0,24.0,6.0,1.0
160000.0,198000.0,30.0,33.0,5.0,11.0
95000.0,115000.0,24.0,25.0,1.0,2.0
196000.0,165000.0,33.0,28.0,11.0,5.0
140000.0,130000.0,27.0,26.0,4.0,3.0
130000.0,180000.0,26.0,29.0,3.0,6.0
185000.0,190000.0,30.0,32.0,7.0,8.0
195000.0,198000.0,31.0,33.0,9.0,11.0
160000.0,140000.0,28.0,27.0,5.0,4.0
130000.0,180000.0,26.0,31.0,3.0,6.0
185000.0,160000.0,30.0,30.0,7.0,5.0
150000.0,92000.0,27.0,24.0,4.0,1.0
90000.0,160000.0,24.0,28.0,1.0,5.0
198000.0,130000.0,33.0,26.0,11.0,3.0
115000.0,190000.0,25.0,32.0,2.0,8.0
165000.0,198000.0,28.0,33.0,5.0,11.0
130000.0,110000.0,26.0,25.0,3.0,2.0
180000.0,185000.0,29.0,30.0,6.0,7.0
190000.0,140000.0,32.0,27.0,8.0,4.0
198000.0,196000.0,33.0,34.0,11.0,12.0
140000.0,195000.0,27.0,31.0,4.0,9.0
180000.0,160000.0,31.0,28.0,6.0,5.0
160000.0,130000.0,30.0,26.0,5.0,3.0
92000.0,180000.0,24.0,29.0,1.0,6.0
160000.0,190000.0,28.0,32.0,5.0,8.0
130000.0,198000.0,26.0,33.0,3.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
110000.0,110000.0,25.0,25.0,2.0,2.0
185000.0,185000.0,30.0,30.0,7.0,7.0
140000.0,195000.0,27.0,31.0,4.0,9.0
196000.0,160000.0,34.0,28.0,12.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,195000.0,25.0,31.0,2.0,9.0
185000.0,160000.0,30.0,28.0,7.0,5.0
195000.0,130000.0,31.0,26.0,9.0,3.0
160000.0,180000.0,28.0,29.0,5.0,6.0
130000.0,190000.0,26.0,32.0,3.0,8.0
180000.0,198000.0,29.0,33.0,6.0,11.0
190000.0,90000.0,32.0,24.0,8.0,1.0
198000.0,140000.0,33.0,27.0,11.0,4.0
90000.0,110000.0,24.0,25.0,1.0,2.0
140000.0,185000.0,27.0,30.0,4.0,7.0
110000.0,135000.0,25.0,32.0,2.0,5.0
185000.0,180000.0,30.0,27.0,7.0,3.0
195000.0,195000.0,31.0,40.0,9.0,12.0
160000.0,165000.0,28.0,35.0,5.0,8.0
130000.0,198000.0,26.0,43.0,3.0,15.0
180000.0,150000.0,29.0,29.0,6.0,4.0
190000.0,162000.0,32.0,36.0,8.0,9.0
198000.0,175000.0,33.0,31.0,11.0,6.0
90000.0,197000.0,24.0,42.0,1.0,13.0
140000.0,142000.0,27.0,33.0,4.0,7.0
110000.0,182000.0,25.0,29.0,2.0,4.0
185000.0,185000.0,30.0,41.0,7.0,11.0
135000.0,170000.0,32.0,35.0,5.0,8.0
180000.0,160000.0,27.0,27.0,3.0,4.0
195000.0,180000.0,40.0,32.0,12.0,8.0
165000.0,150000.0,35.0,29.0,8.0,6.0
198000.0,140000.0,43.0,30.0,15.0,5.0
150000.0,100000.0,29.0,24.0,4.0,2.0
162000.0,190000.0,36.0,33.0,9.0,11.0
175000.0,160000.0,31.0,27.0,6.0,4.0
197000.0,120000.0,42.0,26.0,13.0,3.0
142000.0,170000.0,33.0,30.0,7.0,7.0
182000.0,190000.0,29.0,31.0,4.0,9.0
185000.0,150000.0,41.0,28.0,11.0,5.0
170000.0,120000.0,35.0,26.0,8.0,3.0
160000.0,170000.0,27.0,30.0,4.0,7.0
180000.0,130000.0,32.0,27.0,8.0,4.0
150000.0,95000.0,29.0,24.0,6.0,2.0
140000.0,195000.0,30.0,33.0,5.0,11.0
100000.0,100000.0,24.0,25.0,2.0,2.0
190000.0,150000.0,33.0,28.0,11.0,5.0
160000.0,120000.0,27.0,26.0,4.0,3.0
120000.0,150000.0,26.0,29.0,3.0,6.0
170000.0,180000.0,30.0,32.0,7.0,8.0
190000.0,195000.0,31.0,33.0,9.0,11.0
150000.0,160000.0,28.0,27.0,5.0,4.0
120000.0,170000.0,26.0,31.0,3.0,6.0
170000.0,140000.0,30.0,30.0,7.0,5.0
130000.0,95000.0,27.0,24.0,4.0,2.0
95000.0,150000.0,24.0,28.0,2.0,5.0
195000.0,120000.0,33.0,26.0,11.0,3.0
100000.0,180000.0,25.0,32.0,2.0,8.0
150000.0,195000.0,28.0,33.0,5.0,11.0
120000.0,100000.0,26.0,25.0,3.0,2.0
150000.0,170000.0,29.0,30.0,6.0,7.0
180000.0,160000.0,32.0,27.0,8.0,4.0
195000.0,190000.0,33.0,34.0,11.0,12.0
160000.0,190000.0,27.0,31.0,4.0,9.0
170000.0,150000.0,31.0,28.0,6.0,5.0
140000.0,120000.0,30.0,26.0,5.0,3.0
95000.0,150000.0,24.0,29.0,2.0,6.0
150000.0,180000.0,28.0,32.0,5.0,8.0
120000.0,195000.0,26.0,33.0,3.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
100000.0,100000.0,25.0,25.0,2.0,2.0
170000.0,170000.0,30.0,30.0,7.0,7.0
160000.0,190000.0,27.0,31.0,4.0,9.0
190000.0,150000.0,34.0,28.0,12.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,190000.0,25.0,31.0,2.0,9.0
170000.0,150000.0,30.0,28.0,7.0,5.0
190000.0,120000.0,31.0,26.0,9.0,3.0
150000.0,150000.0,28.0,29.0,5.0,6.0
120000.0,180000.0,26.0,32.0,3.0,8.0
150000.0,195000.0,29.0,33.0,6.0,11.0
180000.0,95000.0,32.0,24.0,8.0,2.0
195000.0,160000.0,33.0,27.0,11.0,4.0
95000.0,100000.0,24.0,25.0,2.0,2.0
160000.0,170000.0,27.0,30.0,4.0,7.0
100000.0,180000.0,25.0,29.0,2.0,7.0
170000.0,120000.0,30.0,27.0,7.0,5.0
190000.0,195000.0,31.0,33.0,9.0,10.0
150000.0,160000.0,28.0,28.0,5.0,4.0
120000.0,100000.0,26.0,26.0,3.0,3.0
150000.0,190000.0,29.0,31.0,6.0,8.0
180000.0,170000.0,32.0,30.0,8.0,6.0
195000.0,185000.0,33.0,32.0,11.0,9.0
95000.0,130000.0,24.0,29.0,2.0,7.0
160000.0,190000.0,27.0,35.0,4.0,12.0
100000.0,150000.0,25.0,27.0,2.0,5.0
170000.0,150000.0,30.0,28.0,7.0,6.0
180000.0,195000.0,29.0,37.0,7.0,14.0
120000.0,110000.0,27.0,26.0,5.0,3.0
195000.0,180000.0,33.0,30.0,10.0,8.0
160000.0,185000.0,28.0,31.0,4.0,9.0
100000.0,130000.0,26.0,29.0,3.0,7.0
190000.0,190000.0,31.0,32.0,8.0,10.0
170000.0,155000.0,30.0,28.0,6.0,6.0
185000.0,195000.0,32.0,34.0,9.0,12.0
130000.0,90000.0,29.0,25.0,7.0,2.0
190000.0,185000.0,35.0,30.0,12.0,8.0
150000.0,120000.0,27.0,29.0,5.0,6.0
150000.0,180000.0,28.0,31.0,6.0,9.0
195000.0,100000.0,37.0,26.0,14.0,3.0
110000.0,195000.0,26.0,33.0,3.0,10.0
180000.0,160000.0,30.0,28.0,8.0,4.0
185000.0,125000.0,31.0,27.0,9.0,5.0
130000.0,170000.0,29.0,30.0,7.0,6.0
190000.0,185000.0,32.0,32.0,10.0,9.0
155000.0,130000.0,28.0,29.0,6.0,7.0
195000.0,190000.0,34.0,35.0,12.0,12.0
90000.0,150000.0,25.0,27.0,2.0,5.0
185000.0,150000.0,30.0,28.0,8.0,6.0
120000.0,195000.0,29.0,37.0,6.0,14.0
180000.0,110000.0,31.0,26.0,9.0,3.0
100000.0,180000.0,26.0,30.0,3.0,8.0
195000.0,185000.0,33.0,31.0,10.0,9.0
160000.0,130000.0,28.0,29.0,4.0,7.0
125000.0,190000.0,27.0,32.0,5.0,10.0
170000.0,155000.0,30.0,28.0,6.0,6.0
185000.0,195000.0,32.0,34.0,9.0,12.0
130000.0,90000.0,29.0,25.0,7.0,2.0
190000.0,185000.0,35.0,30.0,12.0,8.0
150000.0,120000.0,27.0,29.0,5.0,6.0
150000.0,180000.0,28.0,31.0,6.0,9.0
195000.0,100000.0,37.0,26.0,14.0,3.0
110000.0,195000.0,26.0,33.0,3.0,10.0
180000.0,160000.0,30.0,28.0,8.0,4.0
185000.0,125000.0,31.0,27.0,9.0,5.0
130000.0,170000.0,29.0,30.0,7.0,6.0
190000.0,185000.0,32.0,32.0,10.0,9.0
155000.0,130000.0,28.0,29.0,6.0,7.0
195000.0,190000.0,34.0,35.0,12.0,12.0
90000.0,150000.0,25.0,27.0,2.0,5.0
185000.0,150000.0,30.0,28.0,8.0,6.0
120000.0,195000.0,29.0,37.0,6.0,14.0
180000.0,110000.0,31.0,26.0,9.0,3.0
100000.0,180000.0,26.0,30.0,3.0,8.0
195000.0,185000.0,33.0,31.0,10.0,9.0
160000.0,130000.0,28.0,29.0,4.0,7.0
125000.0,190000.0,27.0,32.0,5.0,10.0
170000.0,155000.0,30.0,28.0,6.0,6.0
185000.0,195000.0,32.0,34.0,9.0,12.0
130000.0,90000.0,29.0,25.0,7.0,2.0
190000.0,185000.0,35.0,30.0,12.0,8.0
150000.0,120000.0,27.0,29.0,5.0,6.0
150000.0,180000.0,28.0,31.0,6.0,9.0
195000.0,100000.0,37.0,26.0,14.0,3.0
110000.0,195000.0,26.0,33.0,3.0,10.0
180000.0,160000.0,30.0,28.0,8.0,4.0
185000.0,125000.0,31.0,27.0,9.0,5.0
130000.0,170000.0,29.0,30.0,7.0,6.0
